id,topic,source,text,replyCount,vaderCatLabel,vaderCat
5a6fb4e210f40f00018be5e7,OpEd,nyt_kaggle,The ethnic model embraced by immigration restrictionists has been a failure ,666,high,1.0
5a6fb46d10f40f00018be5e6,OpEd,nyt_kaggle,Its a mania  Its a cult  Its Bitcoin ,695,high,1.0
5a6fac9510f40f00018be5d4,Washington,nyt_kaggle,Disregarding Justice Department warnings  the House Intelligence Committee will release a secret memo questioning the origins of the Russia investigation ,1218,high,1.0
5a6fab2110f40f00018be5d3,Climate,nyt_kaggle,A new study suggests that tech fueled lifestyle changes that encourage Americans to travel less are saving energy  But the full picture may be murkier ,55,high,1.0
5a6fa77810f40f00018be5cb,Metro,nyt_kaggle,Hoping to catch a strangers eye on the way to a beer garden in Brooklyn ,13,low,0.0
5a6fa70510f40f00018be5ca,NewsDesk,nyt_kaggle,Canadian readers tell us how they view Nafta and describe their vision of Canadas path forward ,29,high,1.0
5a6fa55910f40f00018be5c4,Washington,nyt_kaggle,The reports of a payoff to an adult actress blindsided the first lady  who was furious with her husband  according to two people close to the couple ,603,high,1.0
5a6f9e7e10f40f00018be5b4,Metro,nyt_kaggle,For years  title insurance companies have spent big to win clients  passing the costs to consumers  New York is now fighting to end the practice ,59,high,1.0
5a6f9da310f40f00018be5b0,Washington,nyt_kaggle,In his State of the Union address  President Trump is expected to promote his strategy to win the war in Afghanistan  Hell be the third president to do so ,48,high,1.0
5a6f878010f40f00018be56a,National,nyt_kaggle,The experts who draw political maps are finding their work under scrutiny as courts examine partisan gerrymandering ,20,low,0.0
5a6f7ce310f40f00018be554,OpEd,nyt_kaggle,Acceptance was growing  But a new poll shows that the public may be backsliding ,199,high,1.0
5a6f788010f40f00018be542,Science,nyt_kaggle,Widely used in other countries  a variety of the cannabis plant is providing contractors with more efficient construction materials for houses and other structures ,70,high,1.0
5a6f5a3110f40f00018be4ea,Sports,nyt_kaggle,The team was under pressure from baseballs commissioner to stop using the logo  which is deemed racist by many ,270,high,1.0
5a6f554710f40f00018be4e0,Washington,nyt_kaggle,The women  who were contemporaries at the Naval Academy  are part of a powerful wave of political activism in the era of President Trump ,162,high,1.0
5a6f51f110f40f00018be4d8,Dining,nyt_kaggle,Clare Reichenbach replaces Susan Ungaro  the organizations president of  years  in this newly titled leadership role ,10,high,1.0
5a6f3e1a10f40f00018be49f,Dining,nyt_kaggle,Zounds  In a coup for gender equality  only women will now preside over a realm of chicken legs  beer and jousting  But do the commoners care ,101,high,1.0
5a6f39b710f40f00018be490,Foreign,nyt_kaggle,A global map published by the company shows users movements and is said to expose data about bases and personnel  including those of U S  forces in Iraq and Syria ,105,high,1.0
5a6f2ae810f40f00018be472,National,nyt_kaggle,Monday  The end of the Pacific Standard Time art show  a new editor for The Los Angeles Times and what its like to count homelessness ,5,high,1.0
5a6f1fac10f40f00018be451,Culture,nyt_kaggle,In a messy episode of Star Trek  Discovery  we have yet another plot twist in the mirror universe and an untimely death ,65,high,1.0
5a6efeca10f40f00018be405,Well,nyt_kaggle,Studies on saturated fats often failed to take into account what people ate in their place ,278,high,1.0
5a6efeb610f40f00018be404,Metro,nyt_kaggle,Monday  Januarys ups and downs  a lecture on distraction and a ravens birthday ,12,low,0.0
5a6efeb610f40f00018be403,Well,nyt_kaggle,Experts say its essential to give kids time and space to play ,78,low,0.0
5a6efb3d10f40f00018be3f5,OpEd,nyt_kaggle,The campaign to ban autonomous weapons takes aim at technology  and lets humans off the hook ,94,high,1.0
5a6efa8910f40f00018be3f2,Sports,nyt_kaggle,The International Paralympic Committee said that it would not restore the nations team to compete at the Pyeongchang Games  but that some athletes could compete as individuals ,22,high,1.0
5a6ef7c310f40f00018be3e7,Upshot,nyt_kaggle,Research shows a link  but it isnt retirement itself that leads to a longer life  but what you do in retirement ,282,high,1.0
5a6ef7ad10f40f00018be3e6,Learning,nyt_kaggle,Look closely at this image  stripped of its caption  and join the moderated conversation about what you and other students see ,1061,low,0.0
5a6ef0bd10f40f00018be3cb,Upshot,nyt_kaggle,Contrary to conventional wisdom  it tends to cost money  but it improves quality of life at a very reasonable price ,250,high,1.0
5a6ef0a610f40f00018be3c8,BookReview,nyt_kaggle,Michelle Goldberg reviews McGowans memoir  a cautionary tale about the entertainment industry by the actress who accused Harvey Weinstein of sexual assault last fall ,24,high,1.0
5a6ee31d10f40f00018be3b1,Unknown,nyt_kaggle,In   Bayard Wootten  a divorced single mother in North Carolina  first borrowed a camera  She went on to make more than a million images ,13,low,0.0
5a6ed49510f40f00018be39a,Metro,nyt_kaggle,Gov  Andrew M  Cuomo has made value capture a big part of his plan to salvage the subway by seeking more taxes from property owners near stations ,376,high,1.0
5a6ed10210f40f00018be38c,Smarter Living,nyt_kaggle,Its really bad this year  These five things can help ,62,high,1.0
5a6ecda410f40f00018be383,National,nyt_kaggle,Children are growing up driving large farm machines to help their families  Thousands are injured every year  many are killed ,253,high,1.0
5a6ec6ed10f40f00018be374,Learning,nyt_kaggle,What do you think collections say about the person who amasses them ,44,low,0.0
5a6ec69a10f40f00018be373,Culture,nyt_kaggle,The German photographers latest work includes images of digitally created scenes and spaces  Are these the works he will be remembered by ,12,low,0.0
5a6eaaee10f40f00018be340,Travel,nyt_kaggle,Ancient fortresses  crisp mountain streams  curious people and healing cities  Travelers are discovering the Kurdish region of Iraq  a place of great beauty  haunted by war ,21,low,0.0
5a6ea5e310f40f00018be33b,Games,nyt_kaggle,A loss in the Wordplay family ,24,high,1.0
5a6e961f10f40f00018be32a,Washington,nyt_kaggle,The memo  raising doubts about the Russia inquiry  includes an account of Mr  Rosenstein  the deputy attorney general  approving surveillance of a former Trump campaign aide ,1063,high,1.0
5a6e811f10f40f00018be30e,Foreign,nyt_kaggle,The central issue in the  year war has become whether Afghanistan can have a functioning state  The Taliban have every incentive to expose government weakness ,46,high,1.0
5a6e7fb610f40f00018be30b,OpEd,nyt_kaggle,This time  the presidents defenders are complicit in the concealment ,747,high,1.0
5a6e795910f40f00018be301,OpEd,nyt_kaggle,It may not happen  but the necessary trail of evidence is there ,925,high,1.0
5a6e769410f40f00018be2fc,Editorial,nyt_kaggle,An expected procedural vote in the Senate on a  week abortion ban highlights the need for the public to vote in Novembers midterms ,615,high,1.0
5a6e6ade10f40f00018be2f0,Foreign,nyt_kaggle,Young Koreans are more focused on domestic issues  like unemployment and whether they can live as well as their parents did  than a costly and complex reunification ,40,high,1.0
5a6e635f10f40f00018be2e5,OpEd,nyt_kaggle,If the economy were tanking  President Trump would get the blame  Shouldnt he get credit when its booming ,1222,high,1.0
5a6e592a10f40f00018be2dd,Business,nyt_kaggle,Small financial firms  backed by hedge funds  are angling for business from sexual harassment victims  The industry has a checkered history ,35,high,1.0
5a6e55f610f40f00018be2d5,Metro,nyt_kaggle,Discovering that students learn at different paces ,13,low,0.0
5a6e55f610f40f00018be2d4,Games,nyt_kaggle,Lynn Lempel starts our solving week off with a smooth puzzle ,90,low,0.0
5a6e40fc10f40f00018be2b8,Washington,nyt_kaggle,Democrats have stepped up calls to protect the special counsel after revelations of the presidents attempt to fire him  But Republicans appeared to settle on warnings instead ,225,high,1.0
5a6e3e1010f40f00018be2b1,Business,nyt_kaggle,Tests that exposed monkeys to diesel exhaust provoked public outrage and are likely to intensify criticism of pro diesel lobbying by carmakers ,31,high,1.0
5a6e390f10f40f00018be2aa,Metro,nyt_kaggle,Evelyn Rodriguez has been a fierce advocate for victims since her daughter  Kayla Cuevas  was killed by the transnational gang MS  in  ,22,high,1.0
5a6e349c10f40f00018be2a4,Culture,nyt_kaggle,Sexual harassment accusations have scuttled an exhibition of the portraitists work  Museums are wrestling with the implications  not just for Mr  Close  but for centuries of artists ,375,high,1.0
5a6e2e3510f40f00018be29c,National,nyt_kaggle,The revelations have not only prompted personal reckonings but also fueled a larger debate on Hispanic and Native American identity ,163,high,1.0
5a6e0f5810f40f00018be276,Business,nyt_kaggle,Having survived a slump  shale drilling is surging as prices recover  limiting market upheaval and providing Washington with strategic leeway ,204,high,1.0
5a6ddb8a10f40f00018be228,OpEd,nyt_kaggle,Expect a lot of boasting  but   growth is still nonsense,240,high,1.0
5a6dd77f10f40f00018be225,Culture,nyt_kaggle,The show also wrestled with a host of social and political topics  including immigration  race and the  MeToo movement ,78,high,1.0
5a6db67f10f40f00018be201,Obits,nyt_kaggle,The Swedish entrepreneur practiced thrift and diligence  and he portrayed those traits as the basis for Ikeas success ,179,high,1.0
5a6d831210f40f00018be1d7,National,nyt_kaggle,Florida passed a law to protect any person who was acting in self defense  Was that meant to include the police ,179,high,1.0
5a6d047610f40f00018be170,Games,nyt_kaggle,Priscilla Clark and Jeff Chen get all O  Henry on us ,113,low,0.0
5a6ccc5610f40f00018be12b,OpEd,nyt_kaggle,The doctors harrowing abuse of gymnasts fit a pattern among child molesters ,153,high,1.0
5a6ccc5610f40f00018be12c,OpEd,nyt_kaggle,You cant make a lasting bargain on immigration without a restrictionist at the table ,684,high,1.0
5a6ccc5310f40f00018be126,Editorial,nyt_kaggle,Some big companies  to butter up President Trump  are talking up modest pay raises for workers  But most gains will go to executives and investors ,294,high,1.0
5a6ccc5710f40f00018be130,OpEd,nyt_kaggle,The weathers been stormy at the White House ,996,high,1.0
5a6ccc5610f40f00018be12f,OpEd,nyt_kaggle,The Israeli occupation doesnt explain everything  The  year old Palestinian president must take responsibility for failure ,179,high,1.0
5a6cb01610f40f00018be106,Games,nyt_kaggle,Emily Cox and Henry Rathvon tempt us with delicious cryptic cluing ,29,low,0.0
5a6c940110f40f00018be0df,RealEstate,nyt_kaggle,A man asks what the law says about his right to be naked in his own home ,17,high,1.0
5a6c5bcd10f40f00018be096,SundayBusiness,nyt_kaggle,The entrepreneur turned philanthropist and the best selling author discuss their surprising bond  the challenge to improve the human condition and the quest to create the perfect toilet ,124,high,1.0
5a6c4dba10f40f00018be07c,Business,nyt_kaggle,For the first time since the global economic downturn  there is a wave of expansion that is creating jobs  lifting fortunes and tempering fears of popular discontent ,586,high,1.0
5a6c06ad10f40f00018be03d,OpEd,nyt_kaggle,Why is the nations public health agency ignoring patient needs ,39,high,1.0
5a6bebcb10f40f00018be029,OpEd,nyt_kaggle,During the Vietnam War  Beijing welcomed Vietnamese students as a way to to compete with Moscow for leadership of global communism ,39,high,1.0
5a6beb3710f40f00018be028,Games,nyt_kaggle,Mark Diehl twists our brains ,104,low,0.0
5a6bdf4410f40f00018be01f,OpEd,nyt_kaggle,Republicans prove that even paranoids have friends ,189,high,1.0
5a6bde9610f40f00018be01d,OpEd,nyt_kaggle,Consider the saga of the faith guru gone rogue ,318,high,1.0
5a6bdc1e10f40f00018be019,OpEd,nyt_kaggle,Trump is a symptom  not a cause  That is why he will be hard to dislodge ,159,high,1.0
5a6bb96710f40f00018bdfe0,OpEd,nyt_kaggle,Our president isnt a leader but a cheerleader  For the past ,150,high,1.0
5a6bade510f40f00018bdfcd,OpEd,nyt_kaggle,Placing women in positions of leadership does not ensure they will always act to protect other women ,579,high,1.0
5a6b8df010f40f00018bdf7c,OpEd,nyt_kaggle,Recent growth doesnt look very healthy ,245,high,1.0
5a6b8b8710f40f00018bdf74,OpEd,nyt_kaggle,As the special prosecutor gets closer  Congress needs to provide him real protection from the White House ,109,high,1.0
